transcript_id,ERR188044,ERR188104,ERR188234,ERR188245,ERR188257,ERR188273,ERR188337,ERR188383,ERR188401,ERR188428,ERR188454,ERR204916
NM_001172288_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170331,0,0,0,0,0,0,0,0,0,0,0,0
NM_000284,4855,5909,6130,3844,3824,2406,4563,4814,6274,2858,3978,5096
NM_004961,0,0,0,0,0,0,0,0,0,0,0,0
NM_001017438,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.653.1,3,2,4,2,12,2,11,2,12,2,2,2
MSTRG.645.4,22,1103,0,0,567,0,0,0,0,508,19,531
NM_173571,0,0,0,0,0,0,0,0,0,0,0,0
NM_001017436,0,0,0,0,0,0,0,0,0,0,0,33
NM_173571_dup8,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1006.1,72,46,72,25,35,13,70,42,50,29,41,36
NM_001001996,0,0,0,10,20,0,7,7,0,0,0,0
MSTRG.435.4,117,83,129,65,50,55,96,83,143,77,82,104
NM_001001995,0,0,0,0,0,0,22,23,11,8,0,0
MSTRG.435.2,129,6,67,7,21,33,52,0,134,28,2,80
MSTRG.548.1,42,34,16,23,8,29,26,16,37,24,21,25
MSTRG.435.1,55,92,28,23,9,1,21,0,21,32,28,30
NR_038998,0,3,7,0,0,0,0,0,0,0,0,0
MSTRG.164.5,0,436,0,0,0,0,6,11,28,16,10,0
NM_001282198,9,2,1,0,0,0,0,0,3,36,32,0
NM_002025,4,7,13,28,18,0,75,10,32,92,6,4
NM_002024,98,117,125,52,94,47,159,96,171,79,143,131
NM_001282195,23,27,37,0,30,0,0,0,0,0,60,49
NM_002814,2558,3304,3330,1664,2357,1121,2259,2655,3600,1915,2685,2612
NM_001282196,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166448,0,0,0,0,0,0,0,0,0,0,0,0
NM_153183,0,0,0,0,0,0,0,0,0,0,0,0
NR_110654,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080489,0,0,0,0,0,0,0,0,0,0,0,0
NM_006521,2106,1895,2172,1636,1585,783,2011,1817,2200,1481,2039,2150
NM_001080485,0,0,0,0,0,0,0,0,0,0,0,0
NM_001127212,0,0,0,0,0,0,0,0,0,0,0,0
NM_153333,1663,2513,1851,1402,1471,752,1698,1865,2254,1291,2173,1555
MSTRG.951.1,6960,9752,314,4182,5861,242,7209,5820,502,4932,237,2704
NM_001171111,0,0,0,0,0,0,0,0,0,0,0,0
NR_028057,0,0,168,47,165,0,0,0,131,0,0,0
NM_153346,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.142.2,36,0,0,0,0,0,0,0,0,0,0,0
NM_001327,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.160.3,415,4040,2052,1991,2744,0,367,0,2287,1688,546,1819
MSTRG.160.2,277,43,275,19,31,28,223,30,146,68,22,93
NM_001048181_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NR_034116,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080144_dup9,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.140.1,29,24,6,1,11,3,8,9,9,1,19,5
NR_120493,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282502_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080144_dup8,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166660,63,0,0,0,0,25,0,0,0,0,0,0
NR_030239_dup1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.110.1,0,0,0,0,0,0,0,0,0,0,5,0
MSTRG.308.3,69,1,1,4,2,0,17,0,2,1,3,2
MSTRG.308.2,76,1,107,3,70,3,206,50,136,5,22,8
NM_001080144_dup5,0,0,0,0,0,0,0,0,0,0,0,0
NM_080817,200,46,111,32,125,46,124,82,153,36,29,15
NR_029638,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.112.8,0,0,4,0,0,0,516,0,0,0,0,0
MSTRG.112.9,0,0,581,0,0,0,0,0,0,0,0,0
MSTRG.112.7,0,0,0,0,0,0,381,0,0,0,0,0
NR_029636,3,1,0,1,0,0,1,0,0,0,0,1
MSTRG.170.1,553,726,405,511,776,152,494,2518,349,310,252,671
MSTRG.112.2,0,178,315,54,0,94,106,50,0,180,0,0
MSTRG.112.3,190,23,0,42,17,42,3,42,197,656,0,207
MSTRG.112.1,909,827,13,697,945,463,280,708,102,22,28,209
NM_001080144_dup6,0,0,0,0,0,0,0,0,0,0,0,0
NR_015378,142,199,203,89,120,83,194,130,179,78,149,157
NM_024657,94,46,0,11,5,10,0,19,48,7,69,44
MSTRG.114.1,404,425,325,211,246,238,778,161,475,189,227,172
NM_001291543_dup1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.840.6,0,0,0,0,0,0,0,0,0,285,0,0
MSTRG.1063.4,2,11,0,0,3,7,0,473,331,0,5,455
MSTRG.854.3,2,613,587,0,0,232,0,2,0,1,0,143
NM_001130860,0,81,26,0,115,0,0,0,400,6,0,0
NM_001080144_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001079900,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.638.1,4,14,4,2,9,2,4,4,10,6,9,10
MSTRG.810.1,73,112,85,44,50,49,110,57,105,49,58,92
NM_005391,147,225,202,214,382,91,483,368,327,263,204,371
NM_005393,0,0,0,0,0,0,0,0,0,0,0,0
NM_001077188,0,0,0,0,0,0,0,0,2,0,0,0
NM_152761,5,3,0,3,3,0,0,0,5,0,0,0
NM_031273,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.425.1,3,40,149,54,26,73,70,5,48,63,190,260
MSTRG.425.3,9,2,0,0,0,1,2,0,0,2,36,35
NM_001291543,0,0,0,0,0,0,0,0,0,0,0,0
NM_002351,0,12,219,12,119,0,51,81,1,17,12,38
NM_001278701_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291540,0,0,0,0,0,0,0,0,0,0,0,0
NR_110398,0,0,0,0,0,0,0,0,0,0,0,0
NM_001015038,0,0,6,0,0,0,0,0,0,0,0,0
MSTRG.427.1,13,7,8,7,11,9,30,7,11,8,12,17
NM_001099684_dup1,48,20,0,29,0,0,26,0,27,0,18,23
MSTRG.573.2,105,356,3880,1816,2598,505,3225,1693,740,663,392,41
NR_110391,0,0,0,0,0,0,0,0,0,0,0,0
NM_001034832,0,0,0,0,0,0,0,0,0,0,0,0
NR_104114,201,192,0,0,0,40,272,0,0,0,0,3
NR_110395,0,0,0,0,0,0,0,0,0,0,0,0
NR_110396,3,0,0,0,0,0,0,0,0,0,0,0
NM_001122898,1609,33,2176,40,89,70,109,40,42,0,167,58
NM_000513_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_014289,0,0,0,0,0,0,0,0,0,0,0,0
NM_000513_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_005088,2400,1116,2169,1708,2152,856,2675,1448,1561,928,1981,1508
NM_005089,583,157,198,95,524,403,1139,546,553,784,147,66
NM_152581,946,1024,457,344,580,284,685,693,1172,506,816,764
NR_015353,33,116,39,2,63,6,27,329,21,8,27,2
MSTRG.447.1,4,5,17,2,4,5,2,3,9,5,1,0
NM_014467,0,0,0,0,0,0,0,0,0,0,0,0
NR_110400,0,0,0,0,0,0,0,0,0,0,0,0
NR_110401,0,0,0,0,0,0,0,0,0,0,0,0
NR_110402,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.866.1,55,473,285,2026,112,1189,1638,1090,1660,180,1601,1297
NR_110404,0,0,0,0,0,0,0,0,0,0,0,0
NR_110405,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.866.4,55,16,18,1,0,673,31,4,4,57,1,1
NM_001025580,774,0,0,0,0,0,751,0,255,0,0,152
NR_110409,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.445.1,17,8,13,9,20,7,16,13,10,4,8,9
MSTRG.302.8,149,63,99,379,265,0,108,2,122,1,323,2
NM_004089,2110,4161,4389,1923,2232,1048,2879,3151,3321,3359,6148,4180
MSTRG.439.1,17,25,14,4,14,9,7,14,18,12,14,10
NM_001040612_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_018360,1674,2412,2246,1889,1794,1244,3351,1954,2574,2075,1792,2057
NM_021949,0,0,0,0,0,0,0,0,2,0,0,0
MSTRG.947.1,118,106,55,46,30,32,102,63,169,51,55,79
NM_021946,0,0,0,0,0,0,0,0,0,0,0,0
NR_027783,595,531,774,616,784,204,499,833,800,495,852,672
NM_001007551_dup1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.896.1,18,18,16,7,9,7,22,8,14,7,38,7
NM_018015,343,686,151,49,337,176,455,101,126,38,619,159
NM_001080138_dup6,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080138_dup7,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080138_dup4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080138_dup5,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080138_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080138_dup3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001204468,805,636,7,405,490,189,1237,739,1391,469,611,619
NM_001204467,2171,1544,3000,1534,1864,1266,2751,1545,2547,1171,2294,1778
NM_001204466,716,400,564,371,290,250,444,276,590,257,240,105
MSTRG.326.7,0,944,1344,0,0,0,1508,1136,1844,781,1099,1191
MSTRG.326.6,0,72,23,0,0,0,45,11,143,31,6,199
NM_178151,0,0,0,0,0,0,0,0,0,0,0,0
NM_178153,0,0,0,0,0,0,0,0,0,0,0,0
NM_178152,0,0,0,0,0,0,0,0,0,0,0,0
NM_001555,0,0,0,0,0,0,0,0,0,0,0,0
NR_027232,84,48,76,19,14,21,36,22,79,18,51,72
NM_001080137_dup5,0,0,0,0,0,0,0,0,0,0,0,0
NM_001316887,0,0,0,0,0,0,0,0,0,0,0,0
NR_027231,0,0,0,0,0,0,0,0,0,0,0,0
NM_001316889,0,0,0,0,0,0,0,0,0,0,0,0
NM_001316888,5,0,3,0,2,0,0,0,0,0,6,6
NM_001137554,1106,146,98,686,106,378,29,888,285,616,994,562
NR_002784,0,0,0,0,0,0,2,0,0,0,0,0
NM_001164415,0,0,0,0,0,0,0,0,7,0,0,0
NR_045617,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.862.2,192,229,259,385,226,0,261,185,155,221,0,91
NM_002063,0,0,0,0,0,0,0,0,0,0,0,0
NM_001127688,0,57,0,0,0,0,26,0,0,0,0,0
MSTRG.67.16,158,219,285,195,67,158,725,77,171,229,276,340
MSTRG.840.1,2327,1160,975,739,1353,1757,2303,1709,3437,617,3606,1139
MSTRG.67.14,0,0,0,0,97,0,0,0,0,0,0,0
MSTRG.67.15,0,1,91,0,206,0,266,0,0,0,1,8
MSTRG.67.12,0,0,0,0,93,0,0,0,0,0,0,0
NM_001412,4613,6542,8110,7017,6331,3408,10391,6987,7719,6642,5567,7554
MSTRG.67.10,274,89,96,246,72,21,162,103,89,121,28,65
MSTRG.67.11,59,4,42,0,67,0,84,75,60,29,45,30
NR_036049_dup1,0,0,0,0,0,0,0,0,0,0,3,0
NM_001142395,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142392,0,0,0,0,0,0,112,0,0,0,0,0
MSTRG.67.18,0,0,0,0,0,0,0,0,23,0,7,102
MSTRG.67.19,0,0,82,0,0,2,0,0,26,0,7,107
NM_000202,1939,515,622,1153,2284,3798,1006,1162,562,684,635,2337
NM_002186,114,74,48,0,6,82,0,32,0,0,32,0
NM_001101357,0,0,0,0,0,0,0,0,0,0,0,0
NR_027121,0,0,0,0,0,0,0,0,0,0,0,0
NM_130388,0,2,0,2,8,0,4,5,4,7,0,0
NM_052936,988,928,205,751,72,395,865,789,1274,432,1170,42
NM_001164417,0,0,0,0,0,0,0,0,0,0,0,0
NM_206915,43,74,73,61,2,9,21,0,261,35,56,113
MSTRG.713.1,485,589,550,493,667,187,603,598,688,359,531,402
NM_206917,149,129,309,54,80,36,64,144,382,35,136,423
MSTRG.894.2,221,86,108,110,48,101,99,44,50,102,97,279
NM_001282674,0,1,12,0,12,1,0,0,2,0,0,27
MSTRG.641.1,6,2,13,6,17,37,16,10,37,5,27,9
MSTRG.894.7,116,70,13,0,23,0,75,19,30,69,0,16
MSTRG.894.6,179,30,72,111,29,97,10,37,11,75,36,16
MSTRG.894.9,114,5,14,0,3,0,5,2,4,0,21,6
NR_033974,0,0,0,0,0,0,0,0,2,17,0,0
MSTRG.989.4,42,12,20,9,10,0,47,5,28,10,17,24
NM_001097594,0,0,0,0,0,0,0,0,0,0,0,0
NM_016383,0,0,0,0,0,0,0,0,0,0,0,0
NM_000074,0,0,0,0,0,4,0,0,4,0,0,0
MSTRG.239.1,1815,1578,2359,1424,1220,669,1564,1410,1570,1113,1492,1448
NR_046087,0,0,0,0,0,0,0,0,0,0,0,0
NM_133499,35,0,0,0,35,0,78,0,76,0,0,37
NM_173571_dup2,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.276.10,0,0,0,0,0,0,0,0,0,0,81,126
MSTRG.300.1,468,89,294,260,42,80,109,252,168,69,121,377
NR_049865,0,0,0,0,0,0,0,0,0,0,0,0
NM_001173455,2,2,312,5,236,0,289,3,361,4,12,163
NM_001173454,606,188,163,9,354,4,649,11,899,312,597,0
NM_001080144_dup7,0,0,0,0,0,0,0,0,0,0,0,0
NM_001173456,139,0,132,117,0,84,227,0,0,0,0,0
NM_001080144_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080144_dup3,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.94.1,6,0,5,0,0,0,0,0,0,0,35,0
MSTRG.302.7,96,0,190,0,0,0,0,0,96,0,0,382
MSTRG.302.6,117,181,215,10,10,112,193,225,115,210,9,4
MSTRG.302.1,96,82,101,24,41,59,86,86,122,0,10,4
NM_001170757,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170756,131,1,1,311,1,284,1,1,1,48,1,1
NM_000475,0,0,0,0,2,0,0,2,0,0,0,0
NM_174869,516,2477,3571,2114,683,33,129,193,103,1390,378,109
NM_001170752,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170751,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170750,0,0,0,0,0,0,0,0,0,0,0,0
NM_173571_dup3,0,0,0,0,0,0,0,0,0,0,0,0
NM_002365,0,0,0,0,0,0,0,0,0,0,0,0
NM_138289,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080141,0,0,0,0,0,0,0,0,0,0,0,0
NM_004595,6089,8169,7425,5485,5726,2731,7519,6046,7473,4390,4965,4848
NM_030763,457,292,556,149,461,123,382,625,619,274,390,454
MSTRG.372.1,91,138,228,61,47,63,161,25,74,79,57,104
NM_007150,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.662.10,97,132,0,102,0,0,0,0,402,0,0,0
NM_001080146_dup4,0,0,0,0,0,0,0,0,0,0,0,0
NM_007156,283,349,270,150,167,119,339,201,239,145,328,274
NM_007157,757,855,792,434,590,330,763,597,583,398,820,708
MSTRG.739.9,0,567,453,0,0,0,294,0,0,165,0,0
NM_001080146_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080146_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080146_dup7,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080146_dup6,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080146_dup5,0,0,0,0,0,0,0,0,0,0,0,0
NM_004606,3718,24,104,64,1785,40,103,30,67,2141,924,1039
MSTRG.739.1,0,0,13,15,347,48,74,1,0,4,463,0
NM_001166401,0,0,0,0,4,0,0,0,0,0,0,0
MSTRG.739.2,0,321,4,0,0,0,149,0,0,4,0,0
NM_021123_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080146_dup9,0,0,0,0,0,0,0,0,0,0,0,0
NM_021123_dup2,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.922.1,3,2,16,0,2,0,7,3,5,1,5,1
MSTRG.376.1,20,21,30,2,8,8,33,8,10,17,2,22
NM_012069,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.957.1,6,9,5,2,3,0,7,3,4,2,0,0
NR_039980,110,122,147,31,51,48,209,71,107,66,93,52
NM_020769,64,9,15,3,4,8,4,4,4,6,0,14
NM_001168479,22,0,0,0,0,0,0,0,10,3,0,0
NM_001168478,244,449,298,8,0,53,407,263,431,326,297,179
MSTRG.759.1,12,4,3,0,0,0,2,0,4,2,2,2
NM_000273,0,0,0,0,0,0,0,0,0,2,0,0
NR_030629,0,0,0,0,0,0,0,0,0,0,0,0
NM_001199687,118,277,217,0,121,6,0,305,96,81,148,89
NR_046642,0,0,0,0,0,0,0,0,0,0,0,0
NR_046643,0,0,0,0,0,0,3,0,0,0,0,0
NM_020766,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168474,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.207.1,3,6,7,7,11,4,9,4,18,7,5,4
NM_000109,0,0,0,0,0,0,0,0,0,0,0,0
NM_006603,69,62,61,0,66,1444,1487,1155,2100,273,1234,666
NR_030234,0,0,0,0,0,0,0,0,0,0,0,0
NM_020384,0,0,0,0,0,0,0,0,0,0,0,0
NM_001164741,668,453,279,0,576,0,645,0,1067,280,0,781
NR_030235,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1059.2,22,106,14,113,22,5,10,19,12,9,5,12
NM_024003,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171706,0,0,0,0,0,0,0,0,0,0,0,0
NM_001242490,0,0,0,0,0,0,30,12,0,0,0,0
NM_001242491,0,0,2,16,1,17,0,0,0,0,0,0
NM_001242492,0,1,1,2,1,0,1,1,1,0,2,0
NM_001242493,93,149,54,10,9,25,51,19,36,0,90,26
NM_001242494,0,0,0,0,0,0,2,1,0,0,0,0
NM_001242495,0,0,0,0,0,0,2,3,0,0,0,0
NM_001242496,62,142,0,0,0,74,0,0,0,0,40,2
MSTRG.219.1,8,20,15,7,0,4,7,10,1,9,0,8
NM_000292,1362,1602,513,240,238,391,371,199,364,904,261,358
NM_000291,117779,146073,104265,61127,46305,45400,63038,97273,72512,79017,78054,120495
MSTRG.201.1,0,9,10,11,8,0,27,6,12,2,8,6
NM_021014,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.753.2,26,0,0,0,0,0,0,0,0,0,0,0
MSTRG.958.1,574,434,398,290,386,170,544,365,796,287,285,367
MSTRG.872.1,3,0,11,0,0,0,2,6,4,0,2,0
MSTRG.22.1,191,49,103,92,45,13,122,17,85,30,5,83
NM_006733,0,27,156,74,33,86,164,87,0,12,0,49
NM_001199974,0,0,0,1222,0,0,0,0,0,0,140,0
NM_006730,290,130,293,219,175,11,36,162,211,10,47,73
NM_001199972,1783,2012,457,882,1541,141,1214,221,3790,110,365,2123
NM_001199973,0,0,29,1,0,0,0,0,0,0,0,0
NM_032882,6,0,12,0,9,0,0,12,4,0,6,10
MSTRG.958.4,100,132,80,41,151,0,102,0,106,114,96,123
NM_001017931,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.958.5,151,19,92,9,6,5,13,10,84,5,12,16
MSTRG.526.3,0,0,0,0,332,0,0,0,0,0,0,0
NR_030397,0,0,0,0,0,0,0,0,0,0,0,0
NM_032335,4,33,3,1,25,3,15,25,34,3,63,3
NM_006044,0,947,2018,1584,1951,221,2419,712,2780,1175,170,296
NM_001114937,0,0,76,0,0,0,0,0,26,0,11,0
MSTRG.211.2,7,770,211,100,859,1,453,382,1000,441,1,302
NR_030398,1,3,0,0,3,3,7,0,1,1,2,0
MSTRG.211.1,0,726,236,112,1085,0,704,289,1624,389,0,425
NR_033772,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171109,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.217.1,40,100,17,14,22,8,75,21,93,26,43,54
NM_006280,5581,4276,6878,7731,5776,1272,5069,6399,6606,3125,9602,6372
MSTRG.879.8,0,0,13,2532,382,112,507,307,4047,0,579,476
NR_002309,939,971,1014,457,308,520,433,619,485,210,978,737
NR_002308,226,225,287,60,239,83,70,149,222,113,194,238
NM_001145073,174,161,140,44,88,63,170,100,103,84,121,115
NR_030241,0,0,0,0,0,0,0,0,0,0,0,0
NR_030240,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168299,0,0,0,0,0,174,0,0,0,0,0,0
NM_000276,9,836,183,286,418,161,150,464,990,552,365,655
MSTRG.757.1,13,11,48,8,2,15,39,1,6,6,18,52
MSTRG.205.3,974,461,178,5,835,265,604,398,0,0,388,791
MSTRG.205.2,1,2,5,0,2,0,1,0,14,1592,0,272
MSTRG.205.4,3,0,1583,1054,0,0,2,0,0,0,0,0
NR_031708,0,0,0,0,0,0,0,0,0,0,0,0
NM_145234,6,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1063.13,0,0,0,0,265,0,0,0,0,0,27,0
NM_181311,262,6,6,159,256,5,409,260,52,15,319,226
NM_032539,0,0,0,0,0,0,3,0,0,0,0,0
MSTRG.48.1,1,8,0,9,6,2,10,2,7,6,0,3
NR_132647,0,0,0,0,173,0,0,0,0,0,0,0
MSTRG.414.5,22,161,33,10,10,5,0,0,84,69,11,29
NM_001098418_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098418_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NR_046649,2,0,2,0,0,0,0,0,1,0,0,0
MSTRG.414.1,100,153,137,82,104,14,259,80,131,38,164,96
NM_001098418_dup5,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.414.3,87,0,86,77,189,0,234,172,19,2,310,46
NM_001170963,0,0,0,0,0,0,0,0,0,0,0,0
NM_031462,2851,1699,2371,1260,1534,868,1796,1548,1734,1310,1939,1504
MSTRG.223.1,55,14,44,33,19,12,21,33,11,7,56,14
MSTRG.221.1,31328,16792,20884,5775,4104,3630,12051,12142,6392,5011,16184,18273
NM_001099856,0,0,0,90,0,0,0,0,72,0,0,162
MSTRG.924.1,7,4,4,2,8,10,13,9,6,8,0,5
NR_029484,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.32.2,48,83,0,46,36,0,58,0,0,52,13,144
MSTRG.32.3,96,0,0,32,1,0,0,0,0,0,13,0
MSTRG.32.1,48,1,87,0,0,31,0,103,55,1,20,0
NM_152582_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_152582_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_023934,3420,3409,4884,3014,3066,2110,917,2942,4749,2464,2485,2850
NM_001282504,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1007.4,67,67,63,42,35,14,51,49,43,40,21,54
NM_001271815,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.725.2,840,297,391,339,901,0,295,535,1432,272,596,686
MSTRG.237.1,4,9,36,3,3,5,11,8,6,8,3,0
NR_030737,39,0,50,22,27,25,73,20,43,25,27,23
MSTRG.755.1,18,0,0,0,0,0,0,0,0,0,19,0
MSTRG.843.1,2,16,14,2,1,3,5,3,3,6,6,9
MSTRG.231.1,162,207,162,85,135,105,176,192,144,142,132,104
NM_031206,1979,2137,1867,834,948,603,1643,1235,1734,1220,861,1139
NM_001166278,517,504,1225,0,389,0,466,568,607,682,0,551
NM_173571_dup9,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.233.2,0,0,0,0,0,0,0,0,0,0,600,0
MSTRG.841.2,20,0,0,0,0,0,0,0,0,0,0,0
MSTRG.656.7,0,3410,0,3737,3441,0,0,1141,5250,723,0,6346
MSTRG.18.1,49,46,67,7,9,7,34,28,79,29,35,20
MSTRG.124.1,191,129,66,12,53,52,119,46,54,244,72,33
NM_001011550,0,0,0,0,0,0,0,0,0,0,0,0
NM_001256790,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.656.2,2641,1061,1614,389,486,366,1845,10,941,611,13,43
NR_104109,1327,2012,1184,0,1068,511,1105,0,1255,1003,1100,1368
NR_029509,2,0,0,0,0,0,1,0,0,1,0,0
MSTRG.656.8,0,0,377,5,7,160,0,0,8,90,2458,1
MSTRG.842.1,28,20,34,12,21,11,52,18,21,13,10,11
MSTRG.412.1,1207,13,9,14,10,1,5,10,25,23,11,22
MSTRG.1012.2,743,577,814,266,408,295,583,266,532,163,299,420
NR_110659,0,0,0,0,0,0,0,0,0,0,0,0
NM_001145252,0,0,0,626,271,0,444,173,782,0,64,300
NM_032461,0,0,0,0,0,0,0,0,0,0,0,0
NM_001099921,0,0,0,0,0,0,0,0,0,0,0,0
NM_002294,1453,818,1049,853,870,623,1087,881,903,514,1281,777
NM_001145255,42,0,15,5,10,0,0,0,15,0,19,9
MSTRG.946.1,8,10,3,15,6,2,38,5,30,0,2,10
MSTRG.880.1,4,37,13,6,12,16,2,15,9,8,14,11
MSTRG.658.6,198,257,184,75,73,50,134,86,145,88,164,408
MSTRG.1043.1,0,0,0,0,0,0,2917,646,0,0,0,0
NM_014496,287,357,406,41,78,10,175,67,106,124,9,52
NM_014499,207,1591,496,112,87,607,440,95,1637,281,1412,160
MSTRG.606.1,0,16,0,0,2,0,0,0,5,0,6,0
MSTRG.657.2,0,0,0,333,95,0,295,0,0,161,95,336
NM_005745,134,108,158,4,953,67,1049,361,2,1,8,642
MSTRG.1011.3,0,23,0,0,0,0,37,0,8,38,0,0
NM_001001344,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1041.1,23,30,21,21,11,9,29,8,64,24,12,18
NM_001168400,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26.1,3,0,0,2,6,0,2,9,2,1,2,0
NM_177439,398,482,203,267,3,161,238,419,2,3,3,152
NM_001204811,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.608.1,6,9,0,0,8,0,0,0,2,0,2,0
NM_001004051,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282283,0,0,0,0,0,0,0,0,0,0,0,0
NM_001011645,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24.1,0,56,0,0,0,11,0,39,0,0,8,0
MSTRG.853.1,17,15,5,0,0,0,4,9,9,0,14,6
NM_001098411,0,0,0,0,0,0,0,0,0,0,0,0
NM_003254,6143,2512,3079,2117,2626,1680,3008,1598,4729,1583,1709,3160
NM_001271560,3,4,0,3,3,0,0,0,0,0,0,3
NM_001098410,0,0,0,0,0,0,0,0,0,0,0,0
NM_032796,2968,4201,3865,2576,3574,1409,5186,3552,3502,2928,3520,3268
MSTRG.855.1,4,9,8,2,2,2,9,2,4,0,2,3
MSTRG.593.4,8,139,0,4,0,0,157,0,0,0,0,0
NM_014380,3,17,5,20,39,7,2,19,27,1,10,31
NM_001242497,0,0,0,0,0,14,0,0,0,0,28,1
NM_001142530,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.943.1,4665,7199,4578,3956,4694,1572,3936,4948,5134,3803,3557,6133
MSTRG.662.8,0,6,0,3,169,43,0,124,3,0,0,1
MSTRG.662.9,5,7,5,18,2,403,9,0,7,7,8,343
NM_005183,4,38,0,12,0,0,11,0,14,0,0,22
NM_001195081,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.662.1,0,4,176,9,8,2,706,151,32,319,0,50
NM_018390,7515,4742,5264,1391,1341,3857,5107,944,949,1214,1442,1481
MSTRG.662.3,499,2,259,1,98,76,88,443,24,20,2,43
MSTRG.662.4,0,4,121,3,5,19,0,131,22,0,0,2
NR_110506,399,417,365,238,241,101,381,249,363,222,353,314
NM_001258423,66,130,135,18,55,0,85,56,26,51,19,27
NM_016120,3955,2170,3712,2988,2663,2154,1673,4331,3217,2575,5038,4397
MSTRG.753.1,15,16,55,16,8,20,30,11,34,13,20,30
MSTRG.119.2,0,0,1,18,0,0,0,0,0,0,0,0
